S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
1.0,DELKAR KALABEN MOHANBHAI,Bharatiya Janata Party,120833,241,121074,58.89
2.0,AJIT RAMJIBHAI MAHALA,Indian National Congress,63423,67,63490,30.88
3.0,KURADA DEEPAKBHAI,Bharat Adivasi Party,10188,9,10197,4.96
4.0,BORSA SANDIPBHAI S,Bahujan Samaj Party,3147,5,3152,1.53
5.0,SHAILESHBHAI VARTHA,Independent,2522,2,2524,1.23
6.0,NOTA,None of the Above,5144,7,5151,2.51
,Total,,205257,331,205588,
